RA,DEC
181.02473797,20.43266472
181.05855295,20.71734393
181.06292833,20.75918467
181.10105861,20.62464106
181.10990033,19.12906963
181.11846684,19.97172726
181.14098248,20.70180507
181.14725341,19.99442026
181.18705261,48.22008307
181.20023535,18.87658942
181.22635029,21.02577866
181.25724963,19.70397315
181.30545796,19.38232456
181.33639109,48.47572434
181.3588126,19.55580224
181.36297574,19.84060287
181.43040779,19.26124555
181.44306053,20.03704802
181.50601933,19.86469084
181.50675534,47.53702175
181.53806999,18.88780588
181.61105238,18.90809114
181.62072808,14.09739157
181.63884058,19.18354669
181.65635494,18.93099534
181.75423882,29.27605259
181.75947513,15.23380171
181.78001664,21.00175473
181.79896049,20.44386243
181.86992919,19.89255965
181.87470517,20.50397029
181.89862815,20.31128966
181.90398718,20.11135172
181.97946521,20.1669528
182.01013878,19.46143774
182.01500895,19.09015435
182.04381968,55.25801335
182.04763195,19.51093565
182.11294467,18.8518817
182.17709111,19.21272
182.2076377,51.41398465
182.21760924,14.53689261
182.27085228,20.66731975
182.32532201,12.61293832
182.38107114,20.15039065
182.3841901,1.10558674
182.39063341,47.92638501
182.42952499,19.52138847
182.44230729,20.57492888
182.51987434,19.63382721
